iter	Passed	Remaining
4934	11948	12263
4935	11950	12259
4936	11951	12256
4937	11954	12255
4938	11957	12252
4939	11959	12250
4940	11960	12246
4941	11963	12243
4942	11965	12241
4943	11967	12239
4944	11970	12236
4945	11973	12234
4946	11975	12231
4947	11977	12229
4948	11979	12226
4949	11982	12224
4950	11983	12220
4951	11986	12218
4952	11988	12216
4953	11990	12213
4954	11993	12211
4955	11995	12208
4956	11997	12205
4957	12000	12203
4958	12001	12199
4959	12003	12197
4960	12006	12194
4961	12008	12192
4962	12009	12188
4963	12010	12185
4964	12012	12181
4965	12014	12178
4966	12016	12176
4967	12018	12173
4968	12020	12170
4969	12023	12168
4970	12025	12165
4971	12027	12162
4972	12029	12160
4973	12031	12157
4974	12034	12155
4975	12034	12150
4976	12036	12147
4977	12040	12146
4978	12042	12143
4979	12044	12141
4980	12047	12138
4981	12048	12136
4982	12055	12137
4983	12057	12135
4984	12059	12132
4985	12062	12129
4986	12064	12127
4987	12066	12124
4988	12069	12122
4989	12084	12132
4990	12086	12130
4991	12089	12127
4992	12091	12125
4993	12093	12122
4994	12096	12120
4995	12098	12117
4996	12100	12115
4997	12103	12112
4998	12105	12110
4999	12107	12107
5000	12109	12104
5001	12124	12114
5002	12126	12112
5003	12128	12109
5004	12130	12106
5005	12133	12104
5006	12135	12101
5007	12137	12098
5008	12140	12096
5009	12142	12094
5010	12145	12091
5011	12147	12088
5012	12167	12104
5013	12169	12101
5014	12171	12098
5015	12173	12095
5016	12175	12093
5017	12178	12090
5018	12180	12088
5019	12182	12085
5020	12184	12082
5021	12185	12079
5022	12188	12076
5023	12190	12073
5024	12193	12071
5025	12195	12068
5026	12196	12065
5027	12197	12062
5028	12199	12059
5029	12201	12056
5030	12203	12053
5031	12206	12051
5032	12208	12047
5033	12210	12045
5034	12212	12042
5035	12214	12040
5036	12217	12037
5037	12219	12035
5038	12221	12032
5039	12224	12030
5040	12226	12027
5041	12228	12024
5042	12230	12022
5043	12231	12018
5044	12234	12015
5045	12236	12012
5046	12237	12009
5047	12240	12007
5048	12242	12004
5049	12244	12001
5050	12247	11999
5051	12249	11996
5052	12251	11994
5053	12253	11991
5054	12255	11988
5055	12258	11986
5056	12259	11983
5057	12261	11980
5058	12263	11977
5059	12266	11975
5060	12268	11972
5061	12270	11970
5062	12272	11967
5063	12274	11964
5064	12276	11961
5065	12277	11957
5066	12279	11954
5067	12281	11952
5068	12283	11949
5069	12286	11946
5070	12288	11944
5071	12290	11941
5072	12293	11939
5073	12295	11937
5074	12297	11934
5075	12300	11931
5076	12302	11929
5077	12305	11927
5078	12307	11924
5079	12313	11925
5080	12315	11923
5081	12317	11919
5082	12319	11917
5083	12321	11914
5084	12323	11911
5085	12326	11909
5086	12328	11906
5087	12330	11904
5088	12332	11901
5089	12334	11898
5090	12336	11895
5091	12339	11893
5092	12340	11890
5093	12343	11887
5094	12345	11885
5095	12347	11882
5096	12350	11880
5097	12352	11877
5098	12353	11873
5099	12355	11870
5100	12357	11868
5101	12360	11866
5102	12361	11862
5103	12362	11858
5104	12364	11855
5105	12366	11852
5106	12368	11850
5107	12370	11847
5108	12372	11844
5109	12374	11842
5110	12377	11839
5111	12379	11836
5112	12381	11834
5113	12383	11831
5114	12385	11828
5115	12387	11826
5116	12389	11823
5117	12391	11820
5118	12393	11816
5119	12395	11814
5120	12396	11810
5121	12404	11813
5122	12406	11811
5123	12408	11808
5124	12409	11804
5125	12412	11801
5126	12414	11799
5127	12416	11796
5128	12417	11793
5129	12419	11790
5130	12422	11788
5131	12424	11785
5132	12426	11782
5133	12429	11780
5134	12431	11777
5135	12433	11774
5136	12435	11772
5137	12437	11769
5138	12439	11766
5139	12442	11764
5140	12444	11761
5141	12459	11771
5142	12461	11768
5143	12462	11765
5144	12464	11762
5145	12467	11759
5146	12469	11757
5147	12519	11800
5148	12522	11797
5149	12523	11794
5150	12526	11791
5151	12527	11788
5152	12529	11785
5153	12531	11782
5154	12532	11779
5155	12534	11776
5156	12537	11774
5157	12539	11771
5158	12541	11768
5159	12543	11765
5160	12544	11762
5161	12546	11759
5162	12549	11756
5163	12551	11754
5164	12553	11751
5165	12555	11748
5166	12556	11745
5167	12558	11742
5168	12561	11739
5169	12562	11736
5170	12564	11733
5171	12566	11730
5172	12568	11727
5173	12570	11724
5174	12572	11722
5175	12574	11719
5176	12576	11716
5177	12578	11713
5178	12580	11710
5179	12582	11707
5180	12584	11705
5181	12586	11702
5182	12588	11699
5183	12591	11697
5184	12592	11694
5185	12593	11690
5186	12595	11687
5187	12597	11684
5188	12599	11681
5189	12601	11678
5190	12603	11675
5191	12605	11673
5192	12607	11669
5193	12608	11666
5194	12610	11664
5195	12613	11661
5196	12615	11659
5197	12617	11656
5198	12620	11654
5199	12621	11650
5200	12623	11648
5201	12626	11645
5202	12628	11642
5203	12630	11640
5204	12631	11636
5205	12633	11633
5206	12636	11631
5207	12638	11628
5208	12640	11626
5209	12672	11650
5210	12674	11648
5211	12676	11645
5212	12703	11665
5213	12705	11662
5214	12706	11658
5215	12708	11656
5216	12710	11653
5217	12713	11650
5218	12715	11648
5219	12717	11645
5220	12720	11643
5221	12722	11640
5222	12724	11637
5223	12726	11635
5224	12729	11632
5225	12730	11629
5226	12732	11627
5227	12734	11624
5228	12736	11620
5229	12737	11617
5230	12739	11614
5231	12741	11611
5232	12743	11609
5233	12746	11606
5234	12748	11603
5235	12750	11601
5236	12752	11598
5237	12754	11595
5238	12757	11593
5239	12759	11590
5240	12761	11587
5241	12763	11585
5242	12766	11582
5243	12768	11580
5244	12770	11577
5245	12771	11574
5246	12774	11571
5247	12775	11568
5248	12777	11565
5249	12779	11562
5250	12782	11560
5251	12784	11557
5252	12786	11554
5253	12788	11552
5254	12790	11549
5255	12793	11547
5256	12795	11544
5257	12797	11541
5258	12799	11539
5259	12802	11536
5260	12804	11534
5261	12806	11531
5262	12809	11529
5263	12811	11526
5264	12814	11524
5265	12816	11521
5266	12818	11518
5267	12820	11516
5268	12822	11513
5269	12824	11510
5270	12826	11507
5271	12827	11504
5272	12829	11501
5273	12831	11497
5274	12851	11511
5275	12852	11507
5276	12854	11504
5277	12856	11501
5278	12857	11498
5279	12860	11496
5280	12862	11493
5281	12864	11491
5282	12866	11488
5283	12868	11484
5284	12869	11481
5285	12871	11478
5286	12873	11475
5287	12875	11473
5288	12878	11470
5289	12879	11467
5290	12881	11464
5291	12883	11461
5292	12885	11458
5293	12887	11455
5294	12889	11453
5295	12891	11450
5296	12894	11448
5297	12895	11445
5298	12897	11442
5299	12900	11439
5300	12903	11437
5301	12905	11435
5302	12936	11458
5303	12938	11455
5304	12941	11453
5305	12943	11450
5306	12945	11447
5307	12947	11445
5308	12950	11442
5309	12951	11439
5310	12953	11436
5311	12954	11433
5312	12957	11430
5313	12959	11427
5314	12961	11425
5315	12963	11422
5316	12965	11419
5317	12967	11417
5318	12970	11414
5319	12971	11410
5320	12974	11408
5321	12976	11406
5322	12978	11403
5323	12979	11399
5324	12981	11397
5325	12983	11394
5326	12986	11391
5327	12988	11388
5328	12989	11386
5329	12992	11383
5330	12994	11380
5331	12996	11378
5332	12998	11375
5333	13001	11372
5334	13003	11370
5335	13005	11367
5336	13007	11364
5337	13009	11361
5338	13010	11358
5339	13012	11355
5340	13015	11353
5341	13017	11350
5342	13019	11347
5343	13022	11345
5344	13024	11343
5345	13026	11340
5346	13029	11337
5347	13031	11335
5348	13033	11332
5349	13035	11329
5350	13037	11326
5351	13039	11324
5352	13041	11321
5353	13044	11319
5354	13046	11316
5355	13048	11313
5356	13050	11310
5357	13052	11307
5358	13053	11304
5359	13056	11302
5360	13058	11299
5361	13060	11297
5362	13063	11295
5363	13064	11291
5364	13066	11288
5365	13068	11286
5366	13071	11283
5367	13073	11281
5368	13075	11278
5369	13077	11275
5370	13079	11272
5371	13081	11269
5372	13084	11267
5373	13086	11264
5374	13088	11261
5375	13090	11259
5376	13092	11256
5377	13094	11254
5378	13097	11251
5379	13099	11248
5380	13101	11246
5381	13104	11243
5382	13106	11241
5383	13108	11238
5384	13110	11235
5385	13112	11233
5386	13115	11230
5387	13117	11228
5388	13118	11225
5389	13121	11222
5390	13123	11219
5391	13125	11217
5392	13128	11214
5393	13130	11211
5394	13132	11209
5395	13134	11207
5396	13137	11204
5397	13138	11201
5398	13140	11197
5399	13141	11195
5400	13143	11192
5401	13145	11189
5402	13148	11186
5403	13150	11184
5404	13152	11181
5405	13154	11178
5406	13159	11178
5407	13162	11176
5408	13163	11172
5409	13164	11169
5410	13167	11166
5411	13169	11164
5412	13171	11161
5413	13173	11158
5414	13174	11155
5415	13176	11152
5416	13178	11149
5417	13180	11146
5418	13182	11143
5419	13184	11141
5420	13186	11138
5421	13188	11135
5422	13190	11133
5423	13193	11130
5424	13194	11127
5425	13197	11124
5426	13197	11121
5427	13199	11118
5428	13202	11115
5429	13204	11112
5430	13205	11109
5431	13208	11107
5432	13210	11104
5433	13212	11102
5434	13215	11099
5435	13217	11097
5436	13219	11094
5437	13220	11090
5438	13222	11087
5439	13224	11085
5440	13240	11093
5441	13241	11090
5442	13241	11086
5443	13243	11083
5444	13246	11081
5445	13248	11078
5446	13250	11075
5447	13252	11073
5448	13255	11070
5449	13257	11068
5450	13259	11065
5451	13261	11062
5452	13263	11059
5453	13265	11056
5454	13267	11054
5455	13297	11074
5456	13298	11071
5457	13300	11068
5458	13302	11065
5459	13304	11063
5460	13307	11060
5461	13309	11057
5462	13311	11054
5463	13313	11051
5464	13315	11049
5465	13317	11046
5466	13319	11044
5467	13321	11041
5468	13323	11038
5469	13325	11035
5470	13327	11032
5471	13329	11029
5472	13331	11027
5473	13333	11024
5474	13335	11021
5475	13352	11031
5476	13355	11028
5477	13368	11035
5478	13369	11032
5479	13371	11028
5480	13373	11026
5481	13375	11023
5482	13378	11021
5483	13380	11018
5484	13382	11015
5485	13385	11013
5486	13387	11010
5487	13389	11008
5488	13391	11005
5489	13394	11003
5490	13396	11000
5491	13398	10998
5492	13426	11016
5493	13428	11013
5494	13431	11011
5495	13433	11008
5496	13435	11005
5497	13437	11003
5498	13456	11014
5499	13458	11011
5500	13460	11008
5501	13462	11005
5502	13463	11002
5503	13465	10999
5504	13468	10997
5505	13470	10994
5506	13472	10992
5507	13474	10989
5508	13477	10986
5509	13478	10983
5510	13480	10980
5511	13482	10977
5512	13483	10974
5513	13485	10971
5514	13488	10969
5515	13490	10966
5516	13491	10963
5517	13493	10960
5518	13496	10957
5519	13498	10955
5520	13500	10952
5521	13502	10949
5522	13503	10946
5523	13506	10944
5524	13510	10942
5525	13512	10939
5526	13514	10937
5527	13516	10934
5528	13518	10931
5529	13519	10928
5530	13521	10925
5531	13523	10922
5532	13525	10919
5533	13527	10916
5534	13529	10914
5535	13532	10911
5536	13534	10908
5537	13536	10906
5538	13537	10902
5539	13539	10899
5540	13541	10897
5541	13543	10894
5542	13544	10891
5543	13545	10887
5544	13566	10899
5545	13568	10897
5546	13571	10894
5547	13573	10891
5548	13575	10889
5549	13577	10886
5550	13579	10883
5551	13581	10881
5552	13582	10877
5553	13584	10874
5554	13586	10871
5555	13588	10868
5556	13590	10866
5557	13624	10888
5558	13626	10886
5559	13628	10883
5560	13630	10880
5561	13632	10877
5562	13634	10875
5563	13637	10872
5564	13638	10869
5565	13640	10866
5566	13642	10863
5567	13644	10860
5568	13646	10858
5569	13649	10855
5570	13650	10852
5571	13652	10849
5572	13655	10847
5573	13657	10844
5574	13659	10841
5575	13661	10839
5576	13663	10836
5577	13666	10833
5578	13668	10831
5579	13670	10828
5580	13679	10831
5581	13681	10828
5582	13682	10824
5583	13684	10821
5584	13686	10819
5585	13687	10815
5586	13688	10812
5587	13690	10809
5588	13693	10807
5589	13695	10804
5590	13697	10801
5591	13699	10798
5592	13701	10795
5593	13703	10793
5594	13705	10790
5595	13708	10788
5596	13710	10785
5597	13712	10782
5598	13714	10780
5599	13716	10777
5600	13718	10774
5601	13720	10771
5602	13722	10768
5603	13724	10765
5604	13726	10763
5605	13729	10760
5606	13731	10758
5607	13733	10755
5608	13735	10752
5609	13737	10750
5610	13739	10747
5611	13741	10744
5612	13748	10745
5613	13749	10742
5614	13751	10739
5615	13754	10736
5616	13755	10733
5617	13758	10731
5618	13760	10728
5619	13762	10726
5620	13764	10723
5621	13767	10720
5622	13769	10718
5623	13771	10715
5624	13773	10713
5625	13775	10710
5626	13777	10707
5627	13779	10704
5628	13781	10701
5629	13783	10698
5630	13785	10696
5631	13788	10693
5632	13790	10691
5633	13792	10688
5634	13794	10685
5635	13797	10683
5636	13798	10680
5637	13801	10677
5638	13803	10674
5639	13805	10672
5640	13807	10669
5641	13809	10666
5642	13811	10664
5643	13814	10661
5644	13815	10658
5645	13817	10655
5646	13820	10653
5647	13822	10650
5648	13824	10647
5649	13826	10645
5650	13828	10642
5651	13829	10639
5652	13831	10636
5653	13833	10633
5654	13835	10630
5655	13837	10627
5656	13840	10625
5657	13842	10622
5658	13844	10620
5659	13846	10617
5660	13848	10614
5661	13850	10611
5662	13852	10609
5663	13854	10606
5664	13856	10603
5665	13859	10601
5666	13861	10598
5667	13863	10595
5668	13865	10592
5669	13867	10589
5670	13869	10587
5671	13871	10584
5672	13873	10581
5673	13875	10578
5674	13877	10575
5675	13879	10573
5676	13880	10570
5677	13882	10567
5678	13884	10564
5679	13886	10561
5680	13888	10558
5681	13890	10556
5682	13893	10553
5683	13895	10551
5684	13897	10548
5685	13899	10545
5686	13901	10543
5687	13903	10539
5688	13905	10537
5689	13907	10534
5690	13909	10531
5691	13911	10528
5692	13913	10525
5693	13915	10523
5694	13917	10520
5695	13920	10518
5696	13922	10515
5697	13924	10512
5698	13926	10510
5699	13928	10507
5700	13930	10504
5701	13932	10502
5702	13934	10499
5703	13935	10495
5704	13937	10493
5705	13939	10489
5706	13941	10486
5707	13943	10484
5708	13944	10481
5709	13946	10478
5710	13947	10474
5711	13950	10472
5712	13952	10469
5713	13953	10466
5714	13954	10463
5715	13957	10460
5716	13959	10457
5717	13961	10455
5718	13963	10452
5719	13965	10449
5720	13967	10447
5721	13969	10444
5722	13972	10442
5723	13974	10439
5724	13976	10436
5725	13978	10433
5726	13980	10431
5727	13982	10428
5728	13984	10425
5729	13987	10423
5730	13988	10419
5731	13990	10417
5732	13991	10414
5733	13993	10411
5734	13996	10408
5735	13998	10406
5736	14000	10403
5737	14002	10400
5738	14004	10398
5739	14006	10395
5740	14008	10392
5741	14010	10389
5742	14012	10386
5743	14014	10384
5744	14016	10381
5745	14018	10378
5746	14020	10375
5747	14022	10372
5748	14024	10370
5749	14027	10367
5750	14028	10364
5751	14031	10362
5752	14033	10359
5753	14035	10357
5754	14037	10354
5755	14040	10352
5756	14042	10349
5757	14044	10346
5758	14046	10343
5759	14047	10340
5760	14050	10338
5761	14051	10334
5762	14053	10332
5763	14055	10329
5764	14057	10326
5765	14060	10324
5766	14061	10321
5767	14063	10318
5768	14068	10318
5769	14070	10315
5770	14073	10313
5771	14075	10310
5772	14077	10307
5773	14080	10305
5774	14082	10302
5775	14084	10299
5776	14086	10297
5777	14088	10294
5778	14090	10291
5779	14092	10288
5780	14094	10286
5781	14097	10284
5782	14099	10281
5783	14101	10278
5784	14104	10276
5785	14106	10273
5786	14108	10271
5787	14110	10268
5788	14112	10265
5789	14115	10263
5790	14116	10260
5791	14119	10257
5792	14121	10255
5793	14123	10252
5794	14135	10257
5795	14137	10254
5796	14138	10251
5797	14140	10247
5798	14141	10244
5799	14143	10241
5800	14145	10239
5801	14147	10236
5802	14150	10234
5803	14152	10231
5804	14155	10229
5805	14156	10226
5806	14158	10223
5807	14159	10220
5808	14162	10217
5809	14164	10214
5810	14166	10212
5811	14168	10209
5812	14170	10207
5813	14173	10204
5814	14177	10203
5815	14178	10199
5816	14180	10197
5817	14182	10194
5818	14184	10191
5819	14187	10189
5820	14188	10185
5821	14190	10183
5822	14192	10180
5823	14194	10177
5824	14196	10175
5825	14198	10172
5826	14200	10169
5827	14203	10167
5828	14204	10164
5829	14206	10161
5830	14209	10159
5831	14210	10156
5832	14212	10153
5833	14215	10150
5834	14233	10159
5835	14236	10157
5836	14238	10154
5837	14240	10152
5838	14243	10149
5839	14245	10147
5840	14249	10145
5841	14250	10142
5842	14253	10140
5843	14261	10142
5844	14264	10139
5845	14275	10143
5846	14277	10141
5847	14279	10138
5848	14281	10135
5849	14282	10132
5850	14284	10129
5851	14287	10126
5852	14289	10124
5853	14291	10121
5854	14293	10119
5855	14294	10115
5856	14296	10112
5857	14299	10110
5858	14301	10107
5859	14303	10105
5860	14304	10101
5861	14306	10099
5862	14308	10096
5863	14310	10093
5864	14312	10090
5865	14315	10088
5866	14316	10085
5867	14318	10082
5868	14330	10086
5869	14331	10083
5870	14333	10080
5871	14335	10077
5872	14336	10074
5873	14339	10072
5874	14341	10069
5875	14343	10066
5876	14344	10063
5877	14346	10060
5878	14347	10057
5879	14349	10054
5880	14372	10066
5881	14374	10063
5882	14376	10060
5883	14378	10058
5884	14380	10055
5885	14382	10052
5886	14384	10050
5887	14386	10047
5888	14400	10052
5889	14402	10049
5890	14404	10047
5891	14407	10044
5892	14409	10042
5893	14411	10039
5894	14429	10048
5895	14431	10045
5896	14433	10042
5897	14435	10039
5898	14437	10037
5899	14440	10034
5900	14442	10031
5901	14443	10029
5902	14446	10026
5903	14448	10023
5904	14449	10020
5905	14451	10017
5906	14453	10014
5907	14455	10012
5908	14458	10009
5909	14460	10007
5910	14461	10003
5911	14463	10001
5912	14465	9998
5913	14467	9995
5914	14470	9993
5915	14471	9990
5916	14473	9987
5917	14475	9984
5918	14477	9982
5919	14484	9982
5920	14485	9979
5921	14487	9976
5922	14489	9973
5923	14491	9970
5924	14493	9968
5925	14495	9965
5926	14496	9962
5927	14498	9959
5928	14501	9956
5929	14502	9953
5930	14504	9950
5931	14506	9948
5932	14508	9945
5933	14511	9943
5934	14512	9940
5935	14514	9937
5936	14516	9934
5937	14518	9931
5938	14520	9929
5939	14523	9926
5940	14525	9923
5941	14527	9921
5942	14529	9918
5943	14530	9915
5944	14532	9912
5945	14535	9910
5946	14537	9907
5947	14538	9904
5948	14540	9901
5949	14542	9898
5950	14544	9895
5951	14546	9893
5952	14548	9890
5953	14549	9886
5954	14550	9883
5955	14552	9881
5956	14553	9877
5957	14555	9874
5958	14557	9872
5959	14559	9869
5960	14561	9866
5961	14563	9863
5962	14565	9860
5963	14567	9858
5964	14569	9855
5965	14570	9852
5966	14573	9849
5967	14575	9847
5968	14577	9844
5969	14579	9842
5970	14581	9839
5971	14583	9836
5972	14586	9833
5973	14587	9830
5974	14589	9828
5975	14592	9825
5976	14594	9823
5977	14596	9820
5978	14599	9818
5979	14601	9815
5980	14602	9812
5981	14604	9809
5982	14606	9806
5983	14608	9804
5984	14611	9801
5985	14612	9798
5986	14614	9796
5987	14616	9793
5988	14618	9790
5989	14620	9787
5990	14622	9785
5991	14624	9782
5992	14627	9779
5993	14629	9777
5994	14631	9774
5995	14633	9772
5996	14635	9769
5997	14637	9766
5998	14640	9764
5999	14642	9761
6000	14644	9758
6001	14646	9756
6002	14648	9753
6003	14649	9749
6004	14651	9747
6005	14653	9744
6006	14655	9741
6007	14656	9738
6008	14658	9735
6009	14660	9733
6010	14663	9730
6011	14665	9728
6012	14667	9725
6013	14669	9723
6014	14672	9720
6015	14673	9717
6016	14676	9715
6017	14678	9712
6018	14680	9710
6019	14682	9707
6020	14685	9704
6021	14687	9702
6022	14689	9699
6023	14691	9696
6024	14693	9694
6025	14695	9691
6026	14697	9688
6027	14699	9686
6028	14701	9683
6029	14704	9680
6030	14705	9678
6031	14708	9675
6032	14710	9673
6033	14712	9670
6034	14714	9667
6035	14717	9665
6036	14719	9662
6037	14721	9659
6038	14723	9657
6039	14725	9654
6040	14727	9651
6041	14729	9649
6042	14731	9646
6043	14733	9643
6044	14736	9641
6045	14738	9638
6046	14740	9636
6047	14742	9633
6048	14745	9631
6049	14747	9628
6050	14749	9625
6051	14767	9633
6052	14769	9630
6053	14772	9628
6054	14773	9625
6055	14775	9622
6056	14777	9620
6057	14779	9617
6058	14782	9614
6059	14784	9612
6060	14786	9609
6061	14788	9606
6062	14790	9604
6063	14792	9601
6064	14794	9598
6065	14796	9595
6066	14798	9593
6067	14800	9590
6068	14802	9588
6069	14805	9585
6070	14807	9583
6071	14808	9579
6072	14810	9576
6073	14812	9574
6074	14814	9571
6075	14816	9568
6076	14821	9568
6077	14823	9565
6078	14825	9562
6079	14827	9559
6080	14829	9557
6081	14831	9554
6082	14833	9551
6083	14835	9548
6084	14837	9546
6085	14838	9543
6086	14841	9540
6087	14843	9537
6088	14845	9535
6089	14848	9532
6090	14850	9530
6091	14852	9527
6092	14854	9525
6093	14856	9522
6094	14859	9520
6095	14861	9517
6096	14863	9515
6097	14866	9512
6098	14867	9509
6099	14869	9506
6100	14876	9507
6101	14879	9504
6102	14881	9502
6103	14883	9499
6104	14885	9497
6105	14886	9493
6106	14889	9491
6107	14921	9508
6108	14924	9505
6109	14926	9502
6110	14928	9500
6111	14930	9497
6112	14932	9494
6113	14934	9492
6114	14936	9489
6115	14937	9486
6116	14939	9483
6117	14941	9480
6118	14943	9478
6119	14945	9475
6120	14947	9472
6121	14950	9470
6122	14952	9467
6123	14954	9464
6124	14956	9462
6125	14958	9459
6126	14960	9456
6127	14962	9454
6128	14963	9450
6129	14965	9447
6130	14967	9445
6131	14969	9442
6132	14971	9440
6133	14972	9436
6134	14975	9434
6135	14976	9430
6136	14977	9427
6137	14979	9425
6138	14982	9422
6139	14984	9420
6140	14986	9417
6141	14987	9414
6142	14989	9411
6143	14991	9408
6144	14993	9406
6145	14995	9403
6146	14997	9400
6147	14999	9397
6148	15001	9394
6149	15003	9392
6150	15005	9389
6151	15007	9386
6152	15009	9384
6153	15011	9381
6154	15013	9379
6155	15015	9376
6156	15017	9373
6157	15019	9370
6158	15022	9368
6159	15023	9365
6160	15025	9362
6161	15027	9359
6162	15029	9357
6163	15031	9354
6164	15034	9352
6165	15036	9349
6166	15038	9346
6167	15040	9344
6168	15042	9341
6169	15044	9338
6170	15047	9336
6171	15049	9333
6172	15051	9331
6173	15053	9328
6174	15054	9325
6175	15056	9322
6176	15058	9319
6177	15060	9317
6178	15062	9314
6179	15064	9311
6180	15066	9309
6181	15069	9306
6182	15070	9303
6183	15071	9299
6184	15072	9297
6185	15075	9294
6186	15077	9292
6187	15078	9288
6188	15080	9286
6189	15082	9283
6190	15085	9281
6191	15087	9278
6192	15088	9275
6193	15089	9272
6194	15091	9269
6195	15094	9267
6196	15096	9264
6197	15098	9262
6198	15101	9259
6199	15102	9256
6200	15104	9253
6201	15106	9250
6202	15107	9247
6203	15109	9244
6204	15111	9242
6205	15113	9239
6206	15116	9237
6207	15117	9234
6208	15119	9231
6209	15122	9229
6210	15124	9226
6211	15126	9224
6212	15152	9235
6213	15154	9232
6214	15156	9230
6215	15158	9227
6216	15161	9225
6217	15162	9222
6218	15165	9219
6219	15167	9217
6220	15169	9214
6221	15172	9212
6222	15174	9209
6223	15176	9207
6224	15178	9204
6225	15180	9201
6226	15182	9199
6227	15184	9196
6228	15185	9193
6229	15187	9190
6230	15190	9188
6231	15192	9185
6232	15194	9182
6233	15196	9180
6234	15198	9177
6235	15200	9174
6236	15201	9171
6237	15203	9168
6238	15205	9166
6239	15207	9163
6240	15209	9160
6241	15211	9158
6242	15212	9154
6243	15214	9152
6244	15215	9148
6245	15216	9145
6246	15218	9142
6247	15220	9140
6248	15222	9137
6249	15223	9134
6250	15226	9131
6251	15228	9129
6252	15230	9126
6253	15232	9123
6254	15233	9120
6255	15235	9118
6256	15238	9115
6257	15240	9112
6258	15242	9110
6259	15245	9108
6260	15247	9105
6261	15249	9102
6262	15251	9100
6263	15253	9097
6264	15255	9094
6265	15257	9092
6266	15259	9089
6267	15261	9087
6268	15264	9084
6269	15265	9081
6270	15267	9078
6271	15269	9075
6272	15271	9073
6273	15273	9070
6274	15275	9068
6275	15278	9065
6276	15280	9062
6277	15282	9060
6278	15284	9057
6279	15285	9054
6280	15287	9051
6281	15289	9049
6282	15291	9046
6283	15293	9043
6284	15296	9041
6285	15298	9038
6286	15300	9036
6287	15302	9033
6288	15305	9031
6289	15307	9028
6290	15308	9025
6291	15310	9022
6292	15327	9029
6293	15328	9025
6294	15329	9022
6295	15330	9019
6296	15331	9015
6297	15333	9013
6298	15335	9010
6299	15337	9007
6300	15338	9004
6301	15340	9001
6302	15342	8998
6303	15344	8996
6304	15346	8993
6305	15348	8990
6306	15350	8988
6307	15352	8985
6308	15354	8982
6309	15356	8980
6310	15357	8977
6311	15359	8974
6312	15361	8971
6313	15364	8969
6314	15366	8966
6315	15368	8964
6316	15370	8961
6317	15371	8958
6318	15374	8955
6319	15376	8953
6320	15378	8950
6321	15380	8948
6322	15382	8945
6323	15385	8943
6324	15387	8940
6325	15388	8937
6326	15390	8934
6327	15391	8931
6328	15392	8928
6329	15394	8925
6330	15397	8923
6331	15399	8920
6332	15401	8917
6333	15403	8915
6334	15405	8912
6335	15408	8910
6336	15410	8907
6337	15411	8904
6338	15413	8902
6339	15416	8899
6340	15418	8896
6341	15420	8894
6342	15422	8891
6343	15424	8888
6344	15425	8886
6345	15428	8883
6346	15430	8880
6347	15433	8879
6348	15435	8876
6349	15437	8873
6350	15439	8870
6351	15441	8868
6352	15443	8865
6353	15445	8862
6354	15446	8859
6355	15448	8856
6356	15450	8854
6357	15452	8851
6358	15453	8848
6359	15456	8845
6360	15458	8843
6361	15460	8840
6362	15462	8838
6363	15464	8835
6364	15466	8832
6365	15468	8830
6366	15470	8827
6367	15472	8825
6368	15475	8822
6369	15477	8820
6370	15479	8817
6371	15481	8814
6372	15483	8812
6373	15485	8809
6374	15503	8815
6375	15504	8812
6376	15507	8810
6377	15508	8807
6378	15510	8804
6379	15512	8801
6380	15514	8799
6381	15516	8796
6382	15518	8793
6383	15519	8790
6384	15521	8787
6385	15523	8785
6386	15525	8782
6387	15527	8779
6388	15529	8777
6389	15531	8774
6390	15532	8771
6391	15534	8768
6392	15537	8766
6393	15538	8763
6394	15541	8760
6395	15542	8758
6396	15544	8755
6397	15546	8752
6398	15548	8749
6399	15550	8747
6400	15552	8744
6401	15554	8741
6402	15556	8739
6403	15558	8736
6404	15560	8734
6405	15562	8731
6406	15563	8727
6407	15564	8724
6408	15566	8722
6409	15568	8719
6410	15570	8716
6411	15572	8713
6412	15573	8710
6413	15575	8708
6414	15577	8705
6415	15578	8702
6416	15580	8699
6417	15582	8696
6418	15584	8694
6419	15586	8691
6420	15588	8688
6421	15590	8686
6422	15592	8683
6423	15594	8681
6424	15597	8678
6425	15598	8675
6426	15600	8673
6427	15602	8670
6428	15604	8667
6429	15606	8665
6430	15608	8662
6431	15611	8659
6432	15613	8657
6433	15614	8654
6434	15616	8651
6435	15618	8649
6436	15620	8645
6437	15621	8643
6438	15623	8640
6439	15625	8637
6440	15627	8635
6441	15629	8632
6442	15631	8629
6443	15633	8626
6444	15635	8624
6445	15636	8621
6446	15638	8618
6447	15640	8615
6448	15642	8613
6449	15644	8610
6450	15646	8607
6451	15648	8605
6452	15650	8602
6453	15652	8600
6454	15654	8597
6455	15656	8594
6456	15658	8591
6457	15660	8589
6458	15661	8586
6459	15663	8583
6460	15666	8581
6461	15668	8578
6462	15678	8580
6463	15680	8577
6464	15682	8575
6465	15684	8572
6466	15686	8569
6467	15688	8567
6468	15691	8564
6469	15692	8561
6470	15693	8558
6471	15695	8555
6472	15697	8553
6473	15699	8550
6474	15701	8547
6475	15706	8546
6476	15707	8543
6477	15709	8541
6478	15710	8537
6479	15712	8535
6480	15714	8532
6481	15716	8530
6482	15719	8527
6483	15721	8524
6484	15722	8521
6485	15724	8519
6486	15726	8516
6487	15728	8513
