iter	RMSE
3220	2951.844831
3221	2951.641693
3222	2951.248293
3223	2951.057325
3224	2950.80795
3225	2950.456954
3226	2950.235473
3227	2949.67515
3228	2949.206664
3229	2948.752148
3230	2948.531391
3231	2948.105301
3232	2947.418998
3233	2946.809795
3234	2946.529059
3235	2946.124364
3236	2945.46863
3237	2945.076587
3238	2944.8622
3239	2944.618662
3240	2943.890569
3241	2943.597501
3242	2943.280477
3243	2943.03022
3244	2942.426099
3245	2941.800291
3246	2941.518452
3247	2941.304447
3248	2941.114501
3249	2940.289402
3250	2940.065462
3251	2939.874356
3252	2939.38113
3253	2939.059205
3254	2938.842498
3255	2938.524154
3256	2938.174383
3257	2937.416111
3258	2937.124849
3259	2936.935045
3260	2936.548043
3261	2935.912461
3262	2935.543786
3263	2934.866491
3264	2934.12002
3265	2933.554526
3266	2933.359038
3267	2932.75019
3268	2932.51534
3269	2932.312598
3270	2932.101842
3271	2931.812358
3272	2931.521452
3273	2931.050062
3274	2930.510919
3275	2929.811244
3276	2929.476535
3277	2929.188098
3278	2929.008657
3279	2928.390082
3280	2927.998809
3281	2927.678391
3282	2927.108931
3283	2926.338725
3284	2925.650699
3285	2924.926335
3286	2924.62489
3287	2923.936213
3288	2923.671748
3289	2923.409515
3290	2922.755653
3291	2922.554513
3292	2922.351392
3293	2922.154418
3294	2921.428468
3295	2921.152004
3296	2920.957201
3297	2920.731608
3298	2920.31423
3299	2919.684259
3300	2919.472573
3301	2919.269545
3302	2919.090404
3303	2918.88512
3304	2918.682725
3305	2918.131744
3306	2917.658279
3307	2917.433628
3308	2917.164573
3309	2916.468641
3310	2916.181905
3311	2915.406376
3312	2914.867731
3313	2914.513535
3314	2914.31941
3315	2913.697494
3316	2913.222224
3317	2912.938662
3318	2912.56984
3319	2912.202458
3320	2911.828979
3321	2911.63975
3322	2910.980038
3323	2910.475775
3324	2909.830496
3325	2909.103112
3326	2908.827321
3327	2908.119489
3328	2907.839658
3329	2907.045515
3330	2906.59353
3331	2906.322589
3332	2905.574653
3333	2905.225801
3334	2904.615469
3335	2903.98414
3336	2903.765415
3337	2903.494107
3338	2903.086418
3339	2902.799877
3340	2902.43633
3341	2901.73537
3342	2901.008548
3343	2900.779277
3344	2900.508852
3345	2900.013839
3346	2899.586868
3347	2898.948048
3348	2898.481553
3349	2898.18204
3350	2897.709201
3351	2897.40815
3352	2896.861679
3353	2896.513973
3354	2896.121488
3355	2895.741955
3356	2895.284253
3357	2894.939346
3358	2894.605629
3359	2894.081478
3360	2893.870152
3361	2893.636218
3362	2893.465571
3363	2893.20746
3364	2892.931193
3365	2892.622164
3366	2892.399532
3367	2892.207852
3368	2891.872142
3369	2891.259151
3370	2890.992059
3371	2890.608022
3372	2890.119404
3373	2889.694044
3374	2889.481027
3375	2889.307031
3376	2889.108141
3377	2888.876374
3378	2888.635835
3379	2888.372252
3380	2887.92639
3381	2887.293413
3382	2886.895951
3383	2886.614695
3384	2886.253057
3385	2886.032439
3386	2885.774803
3387	2885.561431
3388	2885.291782
3389	2885.09976
3390	2884.84871
3391	2884.410621
3392	2884.182999
3393	2884.004188
3394	2883.777919
3395	2883.593386
3396	2883.410965
3397	2883.225866
3398	2883.028895
3399	2882.401342
3400	2881.791105
3401	2881.1201
3402	2880.36956
3403	2879.700435
3404	2879.313532
3405	2878.853384
3406	2878.248372
3407	2877.945434
3408	2877.493974
3409	2877.052855
3410	2876.863344
3411	2876.669773
3412	2876.187368
3413	2876.017738
3414	2875.569836
3415	2874.935468
3416	2874.734038
3417	2874.522677
3418	2874.23947
3419	2873.87417
3420	2873.606145
3421	2873.325619
3422	2873.144569
3423	2872.634687
3424	2872.031909
3425	2871.784302
3426	2871.14122
3427	2870.667882
3428	2869.93358
3429	2869.741408
3430	2869.478242
3431	2869.298839
3432	2869.016268
3433	2868.454438
3434	2867.894808
3435	2867.3579
3436	2866.724005
3437	2866.19172
3438	2865.909701
3439	2865.618101
3440	2865.400631
3441	2865.002151
3442	2864.782548
3443	2864.486315
3444	2864.228237
3445	2863.892992
3446	2863.649907
3447	2862.999613
3448	2862.439217
3449	2861.804478
3450	2861.082306
3451	2860.890929
3452	2860.594227
3453	2860.364762
3454	2859.920775
3455	2859.690909
3456	2859.430739
3457	2859.244505
3458	2858.97747
3459	2858.80075
3460	2858.356684
3461	2858.128501
3462	2857.418251
3463	2857.211815
3464	2857.000213
3465	2856.817834
3466	2856.388611
3467	2856.155209
3468	2855.913837
3469	2855.662753
3470	2855.109314
3471	2854.685675
3472	2853.970709
3473	2853.725565
3474	2853.454312
3475	2853.023991
3476	2852.629811
3477	2852.413389
3478	2851.847406
3479	2851.153404
3480	2850.989925
3481	2850.815821
3482	2850.452185
3483	2850.16985
3484	2849.588905
3485	2849.351659
3486	2849.084982
3487	2848.311704
3488	2847.707507
3489	2847.064546
3490	2846.886146
3491	2846.681646
3492	2846.122441
3493	2845.541326
3494	2845.267969
3495	2844.989881
3496	2844.770254
3497	2844.301368
3498	2844.109033
3499	2843.921273
3500	2843.723433
3501	2843.326241
3502	2843.093939
3503	2842.833786
3504	2842.483085
3505	2841.945033
3506	2841.412884
3507	2841.189655
3508	2840.746359
3509	2840.270516
3510	2839.584273
3511	2839.409267
3512	2838.733018
3513	2838.077219
3514	2837.420288
3515	2837.241793
3516	2836.500061
3517	2836.316154
3518	2835.618393
3519	2835.448767
3520	2835.254085
3521	2834.880565
3522	2834.640312
3523	2834.192385
3524	2833.973226
3525	2833.793693
3526	2833.545988
3527	2833.128805
3528	2832.921243
3529	2832.469206
3530	2832.246442
3531	2831.95305
3532	2831.700746
3533	2831.289455
3534	2830.990181
3535	2830.825212
3536	2830.561512
3537	2830.398243
3538	2829.963548
3539	2829.651171
3540	2829.481167
3541	2829.260519
3542	2829.032674
3543	2828.84398
3544	2828.339264
3545	2828.166667
3546	2827.930163
3547	2827.707515
3548	2827.476618
3549	2827.068846
3550	2826.877311
3551	2826.700882
3552	2826.035339
3553	2825.856896
3554	2825.318907
3555	2824.767223
3556	2824.603343
3557	2824.358965
3558	2824.167827
3559	2823.761519
3560	2823.484432
3561	2822.936052
3562	2822.225248
3563	2821.948353
3564	2821.560589
3565	2821.137464
3566	2820.893569
3567	2820.346326
3568	2819.706421
3569	2819.481042
3570	2818.940308
3571	2818.433534
3572	2817.792596
3573	2817.157152
3574	2816.98796
3575	2816.75865
3576	2816.487686
3577	2815.870342
3578	2815.645085
3579	2815.031965
3580	2814.426339
3581	2813.770617
3582	2813.599205
3583	2813.389259
3584	2812.998239
3585	2812.804375
3586	2812.288606
3587	2812.073993
3588	2811.74192
3589	2811.30837
3590	2811.067852
3591	2810.859651
3592	2810.184097
3593	2809.649409
3594	2809.403962
3595	2808.730715
3596	2808.551225
3597	2808.046872
3598	2807.4525
3599	2807.194899
3600	2806.912583
3601	2806.737475
3602	2806.539434
3603	2806.039424
3604	2805.312458
3605	2805.059814
3606	2804.815337
3607	2804.5747
3608	2804.137954
3609	2803.450927
3610	2803.222688
3611	2802.602703
3612	2801.925093
3613	2801.387818
3614	2800.966985
3615	2800.805133
3616	2800.639581
3617	2800.381428
3618	2800.140794
3619	2799.780336
3620	2799.090441
3621	2798.729824
3622	2798.269109
3623	2798.111593
3624	2797.838642
3625	2797.479498
3626	2797.222936
3627	2796.593488
3628	2796.35141
3629	2796.172172
3630	2796.012152
3631	2795.85236
3632	2795.326014
3633	2795.062096
3634	2794.656396
3635	2794.356311
3636	2794.190474
3637	2793.918156
3638	2793.729781
3639	2793.428375
3640	2793.262336
3641	2793.066993
3642	2792.799289
3643	2792.474796
3644	2792.269587
3645	2791.865631
3646	2791.684464
3647	2791.517527
3648	2791.288931
3649	2790.721285
3650	2790.547939
3651	2790.386999
3652	2790.0609
3653	2789.537183
3654	2789.3685
3655	2789.205398
3656	2789.026518
3657	2788.327384
3658	2788.171263
3659	2787.970679
3660	2787.772447
3661	2787.442751
3662	2787.230795
3663	2786.796393
3664	2786.13418
3665	2785.928415
3666	2785.709307
3667	2785.289771
3668	2785.045313
3669	2784.662338
3670	2784.262447
3671	2784.110228
3672	2783.813421
3673	2783.623771
3674	2783.142448
3675	2782.911171
3676	2782.750943
3677	2782.19944
3678	2781.705453
3679	2781.527795
3680	2781.300839
3681	2780.820631
3682	2780.651428
3683	2779.891156
3684	2779.716739
3685	2779.398275
3686	2779.124518
3687	2778.454385
3688	2778.019767
3689	2777.79657
3690	2777.582826
3691	2777.428449
3692	2777.240261
3693	2777.080022
3694	2776.919333
3695	2776.371754
3696	2776.192809
3697	2775.925111
3698	2775.708626
3699	2775.474081
3700	2775.041344
3701	2774.881968
3702	2774.513138
3703	2774.262414
3704	2773.889839
3705	2773.34116
3706	2773.091003
3707	2772.901959
3708	2772.662773
3709	2772.274325
3710	2772.115273
3711	2771.928611
3712	2771.439412
3713	2770.931964
3714	2770.670834
3715	2770.503895
3716	2770.08
3717	2769.553628
3718	2768.997168
3719	2768.780935
3720	2768.506168
3721	2768.296339
3722	2767.801172
3723	2767.582957
3724	2767.397584
3725	2767.026224
3726	2766.674346
3727	2766.040142
3728	2765.833951
3729	2765.616894
3730	2765.419432
3731	2765.17891
3732	2764.978413
3733	2764.778232
3734	2764.234408
3735	2763.778832
3736	2763.152182
3737	2762.65624
3738	2762.45594
3739	2762.251214
3740	2761.926138
3741	2761.296663
3742	2760.572689
3743	2760.401701
3744	2760.159773
3745	2759.514478
3746	2759.273413
3747	2758.808667
3748	2758.543887
3749	2757.925841
3750	2757.610432
3751	2757.207349
3752	2757.048051
3753	2756.7794
3754	2756.6003
3755	2756.339061
3756	2755.775886
3757	2755.552439
3758	2755.078809
3759	2754.868765
3760	2754.462333
3761	2754.263576
3762	2753.951529
3763	2753.293453
3764	2752.82769
3765	2752.63801
3766	2752.413085
3767	2751.845507
3768	2751.362571
3769	2751.114645
3770	2750.892153
3771	2750.716258
3772	2750.488897
3773	2750.038423
3774	2749.872869
3775	2749.459562
3776	2749.07887
3777	2748.900633
3778	2748.688586
3779	2748.470122
3780	2748.310393
3781	2748.134914
3782	2747.916722
3783	2747.446466
3784	2746.997872
3785	2746.640524
3786	2746.450772
3787	2745.984727
3788	2745.738631
3789	2745.535866
3790	2744.999921
3791	2744.405257
3792	2743.881534
3793	2743.351054
3794	2742.937806
3795	2742.699352
3796	2742.218769
3797	2741.984562
3798	2741.445992
3799	2741.002901
3800	2740.854502
3801	2740.640674
3802	2740.272922
3803	2740.041725
3804	2739.872068
3805	2739.496776
3806	2739.328789
3807	2738.772369
3808	2738.572212
3809	2738.326683
3810	2738.106268
3811	2737.928321
3812	2737.707311
3813	2737.505636
3814	2737.310892
3815	2736.873074
3816	2736.727865
3817	2736.551295
3818	2735.908967
3819	2735.393727
3820	2735.149492
3821	2734.866679
3822	2734.686455
3823	2734.487992
3824	2734.247087
3825	2734.030393
3826	2733.625471
3827	2733.474988
3828	2733.172757
3829	2732.740992
3830	2732.564612
3831	2732.329736
3832	2731.639003
3833	2731.120447
3834	2730.728261
3835	2730.222021
3836	2730.069466
3837	2729.833703
3838	2729.601014
3839	2729.073055
3840	2728.759745
3841	2728.43844
3842	2728.275404
3843	2727.835051
3844	2727.626848
3845	2727.427587
3846	2727.208349
3847	2727.04447
3848	2726.800429
3849	2726.639645
3850	2726.464792
3851	2725.881376
3852	2725.702162
3853	2725.327187
3854	2725.176474
3855	2724.55421
3856	2724.333142
3857	2724.179762
3858	2723.959059
3859	2723.793465
3860	2723.519842
3861	2723.299533
3862	2723.121176
3863	2722.60672
3864	2722.357489
3865	2722.122074
3866	2721.849979
3867	2721.570004
3868	2721.304047
3869	2720.750479
3870	2720.591415
3871	2720.100871
3872	2719.940588
3873	2719.737258
3874	2719.568068
3875	2719.166537
3876	2718.973733
3877	2718.802996
3878	2718.367149
3879	2718.160441
3880	2717.772965
3881	2717.462483
3882	2717.308712
3883	2716.689691
3884	2716.191739
3885	2715.668453
3886	2715.368
3887	2715.223722
3888	2715.060213
3889	2714.599211
3890	2714.436259
3891	2714.077103
3892	2713.636656
3893	2713.32602
3894	2713.161904
3895	2712.646018
3896	2712.4494
3897	2712.244012
3898	2711.957765
3899	2711.325493
3900	2711.164596
3901	2710.931734
3902	2710.644346
3903	2710.158651
3904	2709.645603
3905	2709.219293
3906	2708.766587
3907	2708.60669
3908	2708.376983
3909	2707.923275
3910	2707.723033
3911	2707.550788
3912	2707.070398
3913	2706.876963
3914	2706.66815
3915	2706.059025
3916	2705.830473
3917	2705.318248
3918	2704.93506
3919	2704.524342
3920	2704.287608
3921	2704.126395
3922	2703.765594
3923	2703.424924
3924	2702.887106
3925	2702.748304
3926	2702.149933
3927	2701.953327
3928	2701.756345
3929	2701.591371
3930	2701.253323
3931	2701.036695
3932	2700.83303
3933	2700.176367
3934	2699.943178
3935	2699.778713
3936	2699.555615
3937	2699.391055
3938	2699.241561
3939	2698.624007
3940	2698.486722
3941	2698.220348
3942	2697.968845
3943	2697.481754
3944	2697.248552
3945	2697.106786
3946	2696.964372
3947	2696.371256
3948	2695.803656
3949	2695.214405
3950	2695.065064
3951	2694.599244
3952	2694.068737
3953	2693.749279
3954	2693.398707
3955	2693.191647
3956	2692.993766
3957	2692.845527
3958	2692.394148
3959	2692.010988
3960	2691.863582
3961	2691.663772
3962	2691.476589
3963	2691.12181
3964	2690.929942
3965	2690.740039
3966	2690.472947
3967	2689.991324
3968	2689.377458
3969	2689.215812
3970	2688.892143
3971	2688.740803
3972	2688.565906
3973	2688.046743
3974	2687.463305
3975	2686.856952
3976	2686.275023
3977	2685.798648
3978	2685.240482
3979	2685.051213
3980	2684.472095
3981	2684.293336
3982	2684.158375
3983	2683.491689
3984	2682.933537
3985	2682.57116
3986	2682.12465
3987	2681.576317
3988	2681.331532
3989	2681.116822
3990	2680.946024
3991	2680.434564
3992	2679.943043
3993	2679.735814
3994	2679.560218
3995	2679.174742
3996	2678.984891
3997	2678.845365
3998	2678.69216
3999	2678.197816
4000	2678.051879
4001	2677.446826
4002	2677.297019
4003	2676.905031
4004	2676.388298
4005	2676.017373
4006	2675.875219
4007	2675.508407
4008	2675.310754
4009	2675.174037
4010	2674.987863
4011	2674.854634
4012	2674.637249
4013	2674.431914
4014	2674.245113
4015	2673.863624
4016	2673.630674
4017	2673.229553
4018	2673.066434
4019	2672.87896
4020	2672.301139
4021	2672.129923
4022	2671.807517
4023	2671.304979
4024	2671.07972
4025	2670.651509
4026	2670.438551
4027	2670.282179
4028	2670.104289
4029	2669.634294
4030	2669.265672
4031	2669.126304
4032	2668.967284
4033	2668.417175
4034	2667.87989
4035	2667.499298
4036	2667.043394
4037	2666.492735
4038	2666.297102
4039	2665.822752
4040	2665.661217
4041	2665.509487
4042	2665.37795
4043	2665.242157
4044	2665.044387
4045	2664.764497
4046	2664.201609
4047	2663.628645
4048	2663.464239
4049	2662.954252
4050	2662.463107
4051	2661.994434
4052	2661.843455
4053	2661.618667
4054	2661.004856
4055	2660.443333
4056	2660.219014
4057	2660.068744
4058	2659.883884
4059	2659.538871
4060	2659.342616
4061	2658.778193
4062	2658.228223
4063	2658.075084
4064	2657.886493
4065	2657.737449
4066	2657.599967
4067	2657.38109
4068	2657.165867
4069	2656.843757
4070	2656.533472
4071	2656.378645
4072	2656.118536
4073	2655.985067
4074	2655.63745
4075	2655.103968
4076	2654.638717
4077	2654.325798
4078	2654.19414
4079	2654.03217
4080	2653.842972
4081	2653.696686
4082	2653.408885
4083	2653.222507
4084	2652.630136
4085	2652.500435
4086	2651.970235
4087	2651.517192
4088	2651.363333
4089	2650.881394
4090	2650.537594
4091	2650.28283
4092	2649.847696
4093	2649.7002
4094	2649.361478
4095	2649.181656
4096	2649.017477
4097	2648.567094
4098	2648.011
4099	2647.821255
4100	2647.627059
4101	2647.471089
4102	2647.33663
4103	2647.203154
4104	2647.049069
4105	2646.487433
4106	2646.344608
4107	2645.667199
4108	2645.526998
4109	2645.319846
4110	2644.668732
4111	2644.515342
4112	2644.286882
4113	2644.145383
4114	2643.966513
4115	2643.800169
4116	2643.464659
4117	2643.304706
4118	2642.834053
4119	2642.699274
4120	2642.523969
4121	2642.196819
4122	2641.668169
4123	2641.467491
4124	2641.217245
4125	2641.039254
4126	2640.688944
4127	2640.277234
4128	2639.811993
4129	2639.469473
4130	2639.342844
4131	2638.907096
4132	2638.761737
4133	2638.433316
4134	2638.245927
4135	2637.901584
4136	2637.755736
4137	2637.592756
4138	2637.094403
4139	2636.964409
4140	2636.421317
4141	2636.077315
4142	2635.87394
4143	2635.690705
4144	2635.564634
4145	2635.231383
4146	2635.04184
4147	2634.573274
4148	2634.038596
4149	2633.509615
4150	2633.321001
4151	2633.17277
4152	2633.037288
4153	2632.879983
4154	2632.754565
4155	2632.323996
4156	2632.058391
4157	2631.846813
4158	2631.573401
4159	2631.243115
4160	2631.094776
4161	2630.787967
4162	2630.405311
4163	2630.191115
4164	2630.037193
4165	2629.901656
4166	2629.731847
4167	2629.505976
4168	2629.204352
4169	2629.077255
4170	2628.605046
4171	2628.145132
4172	2627.787875
4173	2627.468881
4174	2627.122285
4175	2626.916543
4176	2626.586311
4177	2626.45629
4178	2626.190568
4179	2625.953534
4180	2625.776076
4181	2625.465821
4182	2625.021567
4183	2624.536834
4184	2624.044683
4185	2623.844092
4186	2623.697276
4187	2623.477784
4188	2623.048732
4189	2622.651421
4190	2622.348195
4191	2621.673987
4192	2621.542044
4193	2621.368307
4194	2621.02449
4195	2620.836361
4196	2620.683742
4197	2620.446172
4198	2620.281487
4199	2620.122878
4200	2619.904514
4201	2619.303117
4202	2618.82724
4203	2618.676746
4204	2618.544481
4205	2618.390941
4206	2618.161364
4207	2617.994924
4208	2617.66515
4209	2617.529043
4210	2617.361486
4211	2616.863976
4212	2616.200051
4213	2616.054494
4214	2615.857454
4215	2615.59414
4216	2615.250982
4217	2615.100715
4218	2614.952252
4219	2614.573808
4220	2614.451666
4221	2614.317332
4222	2614.188377
4223	2614.05362
4224	2613.47998
4225	2613.286789
4226	2613.140442
4227	2612.894175
4228	2612.658676
4229	2612.487044
4230	2612.285552
4231	2612.003796
4232	2611.547674
4233	2611.402006
4234	2611.228682
4235	2611.060322
4236	2610.852901
4237	2610.62071
4238	2610.489189
4239	2610.351764
4240	2609.806989
4241	2609.672529
4242	2609.450592
4243	2609.235347
4244	2609.03179
4245	2608.847459
4246	2608.653568
4247	2608.471264
4248	2608.273571
4249	2608.071546
4250	2607.629351
4251	2607.293417
4252	2607.121124
4253	2606.618505
4254	2606.466766
4255	2606.290273
4256	2606.066637
4257	2605.944145
4258	2605.526858
4259	2605.077176
4260	2604.780671
4261	2604.62717
4262	2604.488073
4263	2604.051412
4264	2603.853138
4265	2603.575376
4266	2603.226636
4267	2603.026411
4268	2602.89883
4269	2602.765827
4270	2602.556377
4271	2602.244396
4272	2601.708866
4273	2601.538044
4274	2601.365604
4275	2601.160205
4276	2600.950505
4277	2600.812299
4278	2600.462616
4279	2600.13542
4280	2599.68852
4281	2599.151326
4282	2598.667115
4283	2598.491517
4284	2597.983523
4285	2597.807507
4286	2597.664039
4287	2596.945836
4288	2596.464196
4289	2596.339648
4290	2596.19985
4291	2595.861129
4292	2595.395678
4293	2595.179804
4294	2594.822596
4295	2594.297378
4296	2594.151804
4297	2593.898961
4298	2593.717854
4299	2593.569491
4300	2593.276209
4301	2593.018994
4302	2592.709274
4303	2592.331199
4304	2592.1677
4305	2592.023488
4306	2591.642331
4307	2591.508571
4308	2591.330752
4309	2591.009597
4310	2590.535574
4311	2590.407723
4312	2590.219228
4313	2589.70305
4314	2589.419202
4315	2589.080854
4316	2588.446049
4317	2587.9792
4318	2587.4642
4319	2587.086764
4320	2586.942109
4321	2586.789031
4322	2586.625233
4323	2586.073593
4324	2585.76176
4325	2585.596385
4326	2585.108326
4327	2584.788861
4328	2584.644666
4329	2584.130023
4330	2584.010199
4331	2583.8457
4332	2583.501873
4333	2583.375428
4334	2583.25795
4335	2583.129796
4336	2582.635824
4337	2582.513983
4338	2582.19284
4339	2582.076049
4340	2581.888604
4341	2581.564989
4342	2581.397751
4343	2580.917327
4344	2580.457985
4345	2580.254345
4346	2579.638946
4347	2579.335182
4348	2579.158536
4349	2578.900674
4350	2578.731102
4351	2578.568023
4352	2578.379323
4353	2577.882539
4354	2577.742876
4355	2577.441316
4356	2577.253622
4357	2577.11388
4358	2576.657452
4359	2576.217133
4360	2575.983481
4361	2575.79777
4362	2575.621122
4363	2575.157173
4364	2574.873546
4365	2574.67445
4366	2574.26124
4367	2573.779383
4368	2573.49636
4369	2573.103736
4370	2572.584169
4371	2572.02288
4372	2571.849746
4373	2571.386202
4374	2571.091256
4375	2570.909663
4376	2570.786971
4377	2570.657757
4378	2570.196789
4379	2570.000875
4380	2569.845675
4381	2569.409572
4382	2568.948294
4383	2568.808603
4384	2568.288436
4385	2567.995535
4386	2567.830588
4387	2567.440328
4388	2567.316561
4389	2567.160285
4390	2567.005549
4391	2566.827656
4392	2566.475078
4393	2566.292386
4394	2566.1698
4395	2565.779403
4396	2565.411879
4397	2565.289793
4398	2565.096851
4399	2564.926968
4400	2564.811527
4401	2564.435551
4402	2564.118988
4403	2563.975558
4404	2563.426983
4405	2563.231518
4406	2562.956889
4407	2562.526229
4408	2562.085096
4409	2561.914984
4410	2561.512712
4411	2561.099641
4412	2560.933392
4413	2560.545977
4414	2560.377915
4415	2560.258727
4416	2560.113926
4417	2559.819758
4418	2559.515204
4419	2559.388911
4420	2559.264868
4421	2559.03559
4422	2558.795731
4423	2558.619241
4424	2558.434836
4425	2557.870365
4426	2557.71446
4427	2557.527379
4428	2557.208943
4429	2556.96356
4430	2556.704483
4431	2556.300835
4432	2555.987842
4433	2555.875549
4434	2555.751313
4435	2555.296823
4436	2555.178629
4437	2554.97692
4438	2554.853399
4439	2554.478715
4440	2554.353395
4441	2554.202584
4442	2553.906959
4443	2553.723874
4444	2553.277013
4445	2552.805062
4446	2552.675896
4447	2552.561972
4448	2552.41834
4449	2552.191473
4450	2552.07106
4451	2551.541597
4452	2551.391837
4453	2551.032057
4454	2550.847839
4455	2550.538741
4456	2550.317642
4457	2550.097044
4458	2549.978835
4459	2549.687279
4460	2549.207047
4461	2549.058641
4462	2548.494275
4463	2548.053156
4464	2547.560432
4465	2547.431374
4466	2547.003271
4467	2546.6373
4468	2546.435775
4469	2546.316466
4470	2546.012655
4471	2545.897125
4472	2545.776592
4473	2545.594223
4474	2545.118497
4475	2544.68945
4476	2544.575884
4477	2544.409056
4478	2544.25311
4479	2544.060393
4480	2543.930167
4481	2543.81018
4482	2543.341039
4483	2543.191658
4484	2542.684688
4485	2542.481419
4486	2542.341036
4487	2542.170051
4488	2541.676187
4489	2541.557471
4490	2541.220944
4491	2540.81531
4492	2540.340893
4493	2539.974029
4494	2539.85581
4495	2539.681016
4496	2539.503164
4497	2539.312686
4498	2539.125382
4499	2538.720744
4500	2538.604314
4501	2538.314211
4502	2537.883798
4503	2537.722175
4504	2537.563268
4505	2537.078466
4506	2536.966512
4507	2536.610782
4508	2536.193549
4509	2536.06967
4510	2535.934052
4511	2535.486873
4512	2535.370746
4513	2535.256243
4514	2535.126609
4515	2534.944109
4516	2534.802549
4517	2534.687472
4518	2534.24876
4519	2534.132237
4520	2534.020516
4521	2533.652119
4522	2533.374041
4523	2533.254126
4524	2532.764116
4525	2532.476324
4526	2532.182008
4527	2532.025063
4528	2531.812091
4529	2531.30887
4530	2531.068795
4531	2530.7418
4532	2530.223796
4533	2529.688013
4534	2529.522791
4535	2529.067618
4536	2528.844226
4537	2528.327205
4538	2528.218973
4539	2527.915133
4540	2527.3279
4541	2527.214992
4542	2526.804333
4543	2526.684453
4544	2526.56646
4545	2526.211209
4546	2526.09248
4547	2525.641351
4548	2525.523174
4549	2524.957566
4550	2524.844806
4551	2524.372388
4552	2524.073521
4553	2523.767576
4554	2523.617502
4555	2523.46698
4556	2523.315782
4557	2522.952482
4558	2522.838926
4559	2522.62118
4560	2522.178391
4561	2521.809822
4562	2521.332962
4563	2520.899914
4564	2520.628952
4565	2520.302799
4566	2519.905797
4567	2519.798599
4568	2519.40811
4569	2519.291143
4570	2519.11606
4571	2518.997377
4572	2518.801721
4573	2518.364387
4574	2518.256848
4575	2517.883466
4576	2517.752495
4577	2517.468671
4578	2517.328135
4579	2516.841036
4580	2516.500919
4581	2516.277198
4582	2516.011412
4583	2515.795677
4584	2515.657968
4585	2515.460053
4586	2515.236908
4587	2514.830995
4588	2514.458593
4589	2514.036196
4590	2513.876506
4591	2513.764556
4592	2513.64231
4593	2513.316745
4594	2512.903474
4595	2512.45152
4596	2512.27956
4597	2511.801545
4598	2511.685689
4599	2511.563008
4600	2511.145075
4601	2510.830604
4602	2510.34892
4603	2509.86451
4604	2509.527034
4605	2509.37712
4606	2509.271599
4607	2508.940059
4608	2508.790191
4609	2508.456234
4610	2508.325855
4611	2507.934828
4612	2507.710182
4613	2507.380975
4614	2506.947918
4615	2506.826221
4616	2506.681438
4617	2506.538435
4618	2506.250366
4619	2505.703243
4620	2505.123602
4621	2505.008066
4622	2504.867214
4623	2504.728373
4624	2504.573349
4625	2504.469162
4626	2504.269755
4627	2503.933383
4628	2503.543421
4629	2503.112673
4630	2503.006679
4631	2502.823656
4632	2502.637468
4633	2502.516492
4634	2502.1909
4635	2501.894376
4636	2501.687617
4637	2501.583729
4638	2501.396148
4639	2501.260521
4640	2501.147829
4641	2500.929981
4642	2500.798069
4643	2500.671728
4644	2500.528652
4645	2500.423291
4646	2499.962716
4647	2499.540317
4648	2499.102795
4649	2498.517233
4650	2498.350587
4651	2498.140454
4652	2498.035337
4653	2497.770408
4654	2497.623313
4655	2497.502947
4656	2497.387356
4657	2497.006966
4658	2496.735941
4659	2496.550545
4660	2496.385896
4661	2496.256237
4662	2495.829943
4663	2495.690058
4664	2495.292113
4665	2495.020538
4666	2494.906707
4667	2494.520819
4668	2494.298635
4669	2494.130618
4670	2493.92055
4671	2493.58289
4672	2493.466344
4673	2493.221611
4674	2492.84148
4675	2492.72372
4676	2492.572455
4677	2492.470715
4678	2492.325757
4679	2492.062773
4680	2491.900517
4681	2491.783749
4682	2491.655478
4683	2491.428163
4684	2491.167248
4685	2491.025538
4686	2490.575647
4687	2490.207565
4688	2490.063785
4689	2489.630668
4690	2489.52774
4691	2489.388926
4692	2488.995605
4693	2488.864134
4694	2488.752864
4695	2488.487462
4696	2488.166739
4697	2488.041463
4698	2487.596002
4699	2487.238747
4700	2486.790056
4701	2486.245925
4702	2486.140489
4703	2485.943023
4704	2485.818536
4705	2485.607549
4706	2485.148575
4707	2484.810467
4708	2484.68582
4709	2484.546849
4710	2484.440728
4711	2484.171406
4712	2483.601113
4713	2483.369014
4714	2483.252743
4715	2483.01254
4716	2482.62291
4717	2482.513473
4718	2482.259137
4719	2482.153575
4720	2482.006607
4721	2481.906684
4722	2481.775821
4723	2481.635924
4724	2481.212655
4725	2480.916503
4726	2480.635656
4727	2480.245984
4728	2480.084461
4729	2479.97224
4730	2479.715665
4731	2479.23942
4732	2478.775318
4733	2478.631509
4734	2478.375396
4735	2478.263225
4736	2477.968846
4737	2477.71717
4738	2477.609495
4739	2477.447034
4740	2477.331951
4741	2477.218075
4742	2476.794364
4743	2476.65126
4744	2476.308439
4745	2476.152804
4746	2475.646935
4747	2475.262595
4748	2475.144421
4749	2474.969033
4750	2474.81375
4751	2474.396043
4752	2473.999957
4753	2473.854741
4754	2473.365591
4755	2473.250459
4756	2473.109254
4757	2472.95421
4758	2472.853254
4759	2472.529243
4760	2472.153818
4761	2472.055137
4762	2471.708816
4763	2471.551646
4764	2471.250772
4765	2471.112584
4766	2470.986472
4767	2470.844419
4768	2470.443482
4769	2470.268168
4770	2469.831886
4771	2469.459977
4772	2469.125526
4773	2468.985708
4774	2468.872239
